City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
270,Acajutla,SV,2021-07-23 22:00:11,13.5928,-89.8275,93.79,54,99,3.04
271,Ponta Do Sol,PT,2021-07-23 22:00:11,32.6667,-17.1,72.23,68,2,7.29
272,Longyearbyen,SJ,2021-07-23 22:00:12,78.2186,15.6401,44.44,87,75,8.05
273,Skjervoy,NO,2021-07-23 22:00:12,70.0311,20.9714,48.16,85,100,24.61
274,Hambantota,LK,2021-07-23 21:56:55,6.1241,81.1185,77.34,100,75,11.5
275,Filadelfia,US,2021-07-23 21:56:55,39.9523,-75.1638,85.98,41,36,3.0
276,Ugoofaaru,MV,2021-07-23 22:00:13,5.6667,73.0,82.35,77,88,12.62
277,Antigonish,CA,2021-07-23 22:00:14,45.6169,-61.9986,71.15,66,13,1.99
278,Taft,IR,2021-07-23 22:00:14,31.7471,54.2088,85.87,16,4,5.93
279,Severo-Kurilsk,RU,2021-07-23 22:00:14,50.6789,156.125,56.16,90,92,7.81
280,San Francisco,US,2021-07-23 21:59:24,37.7749,-122.4194,101.37,67,19,3.0
281,Aketi,CD,2021-07-23 22:00:15,2.7388,23.7833,73.6,87,99,1.92
282,Usinsk,RU,2021-07-23 22:00:16,65.9939,57.5281,52.43,78,96,10.38
283,Ponte Nova,BR,2021-07-23 22:00:17,-20.4164,-42.9086,63.16,57,0,3.76
284,Goderich,CA,2021-07-23 22:00:13,43.7501,-81.7165,78.21,65,37,4.03
285,Dikson,RU,2021-07-23 22:00:18,73.5069,80.5464,44.65,70,99,15.17
286,Hervey Bay,AU,2021-07-23 22:00:19,-25.2986,152.8535,64.67,89,48,10.36
287,Ntchisi,MW,2021-07-23 22:00:19,-13.5278,33.9149,54.59,83,100,8.46
288,Lufkin,US,2021-07-23 21:56:20,31.3382,-94.7291,93.6,39,27,7.45
289,Kysyl-Syr,RU,2021-07-23 22:00:20,63.8986,122.7617,66.07,70,100,5.35
290,Hinganghat,IN,2021-07-23 22:00:20,20.5667,78.8333,76.1,85,100,8.93
291,Cayenne,GF,2021-07-23 22:00:04,4.9333,-52.3333,83.08,82,0,5.01
292,Peleduy,RU,2021-07-23 22:00:21,59.6289,112.7406,61.16,90,3,1.14
293,Launceston,AU,2021-07-23 22:00:22,-41.45,147.1667,47.16,94,90,1.01
294,Acarau,BR,2021-07-23 21:58:34,-2.8856,-40.12,79.16,77,10,17.2
295,At-Bashi,KG,2021-07-23 22:00:22,41.1702,75.8106,57.11,45,62,1.92
296,Pirot,RS,2021-07-23 22:00:23,43.1531,22.5861,65.95,74,5,1.77
297,Tual,ID,2021-07-23 22:00:24,-5.6667,132.75,79.38,83,100,17.49
298,Mezen,RU,2021-07-23 22:00:24,65.8522,44.24,40.86,89,43,6.91
299,Port Lincoln,AU,2021-07-23 22:00:24,-34.7333,135.8667,52.83,66,34,23.94
300,Namibe,AO,2021-07-23 22:00:25,-15.1961,12.1522,65.03,91,13,4.7
301,Gamba,GA,2021-07-23 22:00:26,-2.65,10.0,70.59,84,39,5.28
302,Kalmunai,LK,2021-07-23 21:56:37,7.4167,81.8167,78.42,71,68,8.99
303,Rawson,AR,2021-07-23 21:59:30,-43.3002,-65.1023,49.64,36,4,10.54
304,Luganville,VU,2021-07-23 22:00:26,-15.5333,167.1667,78.6,83,99,6.78
305,Zhanaozen,KZ,2021-07-23 22:00:27,43.3,52.8,80.71,41,61,16.87
306,Camana,PE,2021-07-23 22:00:27,-16.6228,-72.7111,62.37,81,3,7.81
307,Bosaso,SO,2021-07-23 22:00:28,11.2842,49.1816,92.32,42,71,13.24
308,Port Elizabeth,ZA,2021-07-23 21:56:27,-33.918,25.5701,44.89,87,90,4.61
309,Mporokoso,ZM,2021-07-23 22:00:28,-9.3727,30.125,63.45,54,47,11.79
310,Yagodnoye,RU,2021-07-23 22:00:29,62.55,149.6667,56.84,78,98,0.98
311,East Wenatchee Bench,US,2021-07-23 22:00:29,47.4257,-120.2812,90.01,22,0,1.01
312,Saint-Joseph,RE,2021-07-23 22:00:30,-21.3667,55.6167,66.58,71,15,5.91
313,Akyab,MM,2021-07-23 22:00:30,20.15,92.9,82.2,84,100,15.21
314,Moen,NO,2021-07-23 22:00:31,69.1304,18.6123,47.12,93,90,2.3
315,Dubrovka,RU,2021-07-23 22:00:31,53.6907,33.5071,60.78,88,78,5.61
316,Lishui,CN,2021-07-23 22:00:32,28.4604,119.9103,74.35,98,100,2.57
317,Yubari,JP,2021-07-23 22:00:32,43.0378,141.9578,72.32,85,46,3.87
318,Sheridan,US,2021-07-23 22:00:32,44.8333,-106.9173,91.02,29,6,1.99
319,Carbonia,IT,2021-07-23 22:00:33,39.1672,8.5222,78.85,45,0,5.41
320,Yaan,NG,2021-07-23 22:00:33,7.3833,8.5667,71.64,97,100,5.57
321,Manggar,ID,2021-07-23 22:00:34,-2.8833,108.2667,81.07,79,25,10.16
322,Nanortalik,GL,2021-07-23 22:00:34,60.1432,-45.2371,43.07,85,37,11.05
323,Rocha,UY,2021-07-23 22:00:35,-34.4833,-54.3333,60.26,87,34,3.89
324,Sabang,ID,2021-07-23 22:00:35,5.8933,95.3214,83.23,76,100,20.42
325,Luderitz,NA,2021-07-23 22:00:36,-26.6481,15.1594,65.61,21,0,22.03
326,Nome,US,2021-07-23 22:00:36,64.5011,-165.4064,53.17,76,90,13.8
327,Changtu,CN,2021-07-23 22:00:37,42.7788,124.0955,73.72,85,18,6.55
328,Bestobe,KZ,2021-07-23 22:00:37,52.4994,73.0975,71.33,44,0,4.83
329,Aska,IN,2021-07-23 22:00:37,19.6061,84.6725,80.46,84,100,3.13
330,Carnaiba,BR,2021-07-23 22:00:38,-8.7,-37.6667,69.49,68,60,14.18
331,Deputatskiy,RU,2021-07-23 22:00:38,69.3,139.9,55.51,61,78,4.79
332,Shyryayeve,UA,2021-07-23 22:00:39,47.3805,30.1964,64.63,66,0,4.54
333,Dholka,IN,2021-07-23 22:00:39,22.7167,72.4667,82.78,81,100,11.61
334,Fukue,JP,2021-07-23 22:00:39,32.6881,128.8419,79.74,79,100,12.26
335,Orange,US,2021-07-23 22:00:02,33.7,-117.7675,104.05,64,15,1.99
336,Labuhan,ID,2021-07-23 22:00:40,-6.8844,112.2051,75.69,79,6,8.72
337,Lorengau,PG,2021-07-23 21:59:07,-2.0226,147.2712,81.66,81,30,7.47
338,Kokuy,RU,2021-07-23 22:00:40,52.2037,117.5529,59.0,91,3,4.38
339,Ambilobe,MG,2021-07-23 22:00:41,-13.2,49.05,64.49,84,0,3.62
340,Hibbing,US,2021-07-23 22:00:41,47.4272,-92.9377,89.1,28,55,7.74
341,Nsanje,MW,2021-07-23 22:00:41,-16.92,35.262,68.07,64,98,7.92
342,Emerald,AU,2021-07-23 22:00:42,-23.5333,148.1667,62.98,36,3,8.48
343,Mamlyutka,KZ,2021-07-23 22:00:43,54.9375,68.5394,73.47,57,63,9.75
344,Torbay,CA,2021-07-23 21:57:04,47.6666,-52.7314,62.76,94,75,4.61
345,Avera,US,2021-07-23 22:00:43,33.194,-82.5271,91.71,58,89,5.82
346,Lisala,CD,2021-07-23 22:00:43,2.15,21.5167,70.34,88,65,1.05
347,Whitehorse,CA,2021-07-23 22:00:44,60.7161,-135.0538,69.03,37,49,8.01
348,Kruisfontein,ZA,2021-07-23 22:00:39,-34.0033,24.7314,44.26,76,36,5.08
349,Port Macquarie,AU,2021-07-23 22:00:44,-31.4333,152.9167,49.89,76,50,7.92
350,Naantali,FI,2021-07-23 22:00:44,60.4674,22.0243,57.11,71,0,5.75
351,Vila Franca Do Campo,PT,2021-07-23 22:00:45,37.7167,-25.4333,70.21,86,91,5.41
352,Luchegorsk,RU,2021-07-23 22:00:45,46.4764,134.2569,80.94,71,71,3.65
353,Alugan,PH,2021-07-23 22:00:45,12.2188,125.4808,81.34,72,100,11.68
354,Sumbe,AO,2021-07-23 22:00:46,-11.2061,13.8437,69.28,87,30,6.71
355,Gat,IL,2021-07-23 21:57:53,31.61,34.7642,79.79,100,44,10.2
356,San Cristobal,VE,2021-07-23 22:00:47,7.7669,-72.225,74.05,78,100,4.76
357,Pierre,US,2021-07-23 22:00:47,44.3683,-100.351,99.0,34,65,1.01
358,Ahuimanu,US,2021-07-23 22:00:47,21.4447,-157.8378,85.71,69,47,20.18
359,Port Hawkesbury,CA,2021-07-23 22:00:48,45.6169,-61.3485,70.92,69,12,3.0
360,Harper,LR,2021-07-23 22:00:48,4.375,-7.7169,75.54,75,89,7.94
361,Fort Payne,US,2021-07-23 22:00:49,34.4442,-85.7197,90.41,57,1,4.61
362,Payo,ID,2021-07-23 22:00:49,-3.7508,103.6372,70.57,98,50,2.17
363,Vao,NC,2021-07-23 22:00:49,-22.6667,167.4833,70.86,77,12,7.63
364,Buluang,PH,2021-07-23 22:00:50,13.3068,123.3425,80.62,86,100,15.08
365,Sarankhola,BD,2021-07-23 22:00:50,22.3082,89.7897,80.64,91,100,11.18
366,Cancun,MX,2021-07-23 21:59:21,21.1743,-86.8466,89.06,62,80,8.75
367,Aswan,EG,2021-07-23 22:00:51,24.0934,32.907,90.9,23,0,9.89
368,Aklavik,CA,2021-07-23 22:00:51,68.2191,-135.0107,64.49,48,96,2.71
369,Ahipara,NZ,2021-07-23 22:00:51,-35.1667,173.1667,55.45,75,2,3.4
370,Santa Cruz De La Palma,ES,2021-07-23 22:00:52,28.6835,-17.7642,73.54,73,0,17.27
371,Pochutla,MX,2021-07-23 22:00:52,15.7432,-96.4661,90.82,55,61,7.02
372,Coquimbo,CL,2021-07-23 21:56:42,-29.9533,-71.3436,55.13,76,90,5.75
373,Nieuw Amsterdam,SR,2021-07-23 22:00:53,5.8833,-55.0833,81.14,86,40,4.61
374,Noshiro,JP,2021-07-23 22:00:53,40.2039,140.0242,77.94,81,18,3.31
375,Leshukonskoye,RU,2021-07-23 21:58:16,64.8989,45.7622,37.99,83,6,4.68
376,Poum,NC,2021-07-23 22:00:54,-20.2333,164.0167,72.57,75,7,5.99
377,Nantucket,US,2021-07-23 21:57:45,41.2835,-70.0995,75.96,83,13,5.73
378,Wasilla,US,2021-07-23 21:57:53,61.5814,-149.4394,65.52,69,100,1.99
379,Kieta,PG,2021-07-23 21:57:07,-6.2167,155.6333,82.31,74,36,4.29
380,Cabo San Lucas,MX,2021-07-23 22:00:03,22.8909,-109.9124,99.81,64,0,11.07
381,Bulungu,CD,2021-07-23 22:00:55,-4.55,18.6,74.97,28,23,1.36
382,Nalut,LY,2021-07-23 22:00:55,30.3333,10.85,84.92,22,0,11.72
383,Pangnirtung,CA,2021-07-23 22:00:56,66.1451,-65.7125,48.67,67,99,6.87
384,Black River,JM,2021-07-23 22:00:56,18.0264,-77.8487,84.97,64,87,8.48
385,Mbanza-Ngungu,CD,2021-07-23 22:00:56,-5.25,14.8667,71.56,51,7,8.21
386,Kabarnet,KE,2021-07-23 22:00:57,0.4919,35.743,53.58,85,31,3.62
387,Ostrovnoy,RU,2021-07-23 22:00:57,68.0531,39.5131,42.51,95,100,25.61
388,Sulangan,PH,2021-07-23 22:00:57,11.1373,123.7228,84.02,71,100,18.28
389,Sampit,ID,2021-07-23 22:00:58,-2.5333,112.95,73.26,99,95,2.28
390,Hasaki,JP,2021-07-23 22:00:58,35.7333,140.8333,77.4,81,0,3.53
391,Porto Novo,BJ,2021-07-23 22:00:59,6.4965,2.6036,75.9,78,17,8.88
392,Santa Cruz Cabralia,BR,2021-07-23 22:00:59,-16.2781,-39.0247,68.23,83,20,2.3
393,Gisors,FR,2021-07-23 22:00:59,49.2818,1.7801,77.99,87,91,8.93
394,Tendo,JP,2021-07-23 22:01:00,38.3536,140.3697,75.69,90,47,1.21
395,Wewak,PG,2021-07-23 22:01:00,-3.5534,143.6268,78.62,89,100,6.04
396,Midleton,IE,2021-07-23 22:01:01,51.9153,-8.1805,71.38,90,80,5.06
397,Vavozh,RU,2021-07-23 22:01:01,56.7751,51.931,58.91,69,100,5.99
398,Hovd,MN,2021-07-23 22:00:51,48.0056,91.6419,67.35,52,22,3.62
399,Teontepec,MX,2021-07-23 22:01:02,18.5,-97.5167,73.72,34,0,18.48
400,Grindavik,IS,2021-07-23 22:00:38,63.8424,-22.4338,54.55,100,90,14.97
401,Udarnyy,RU,2021-07-23 22:01:02,54.3409,42.8611,55.02,87,29,5.23
402,Naze,JP,2021-07-23 21:59:17,28.3667,129.4833,79.72,89,96,28.54
403,Ginda,IN,2021-07-23 22:01:03,30.6945,78.4932,66.33,88,42,3.33
404,Dalbandin,PK,2021-07-23 22:00:57,28.8947,64.4101,88.03,33,41,12.8
405,Kem,RU,2021-07-23 22:01:03,64.9555,34.5793,45.81,71,100,6.69
406,Cassilandia,BR,2021-07-23 22:01:03,-19.1133,-51.7342,72.46,31,0,5.19
407,Basar,IN,2021-07-23 22:01:04,27.9833,94.6667,72.18,98,82,1.48
408,Itaqui,BR,2021-07-23 22:01:04,-29.1253,-56.5531,65.89,59,0,8.1
409,Kiama,AU,2021-07-23 22:01:04,-34.6833,150.8667,51.58,90,96,1.01
410,Shelburne,CA,2021-07-23 22:01:05,44.0787,-80.2041,79.05,53,54,0.45
411,Hornepayne,CA,2021-07-23 22:01:05,49.2138,-84.7705,81.36,36,81,11.63
412,Touros,BR,2021-07-23 22:01:05,-5.1989,-35.4608,77.05,80,4,16.2
413,Bontang,ID,2021-07-23 22:01:06,0.1333,117.5,76.48,93,99,7.56
414,Auki,SB,2021-07-23 22:01:06,-8.7676,160.7034,82.83,70,93,2.91
415,Loviisa,FI,2021-07-23 22:01:07,60.4566,26.2251,59.45,58,73,4.9
416,Fuerte Olimpo,PY,2021-07-23 22:01:07,-21.0415,-57.8738,81.21,26,0,5.82
417,Luanda,AO,2021-07-23 21:56:35,-8.8368,13.2343,68.54,90,9,3.69
418,Sao Gabriel Da Cachoeira,BR,2021-07-23 22:01:07,-0.1303,-67.0892,75.9,96,37,2.91
419,Dingle,PH,2021-07-23 22:00:54,10.9995,122.6711,78.35,86,100,13.06
420,Maceio,BR,2021-07-23 22:01:08,-9.6658,-35.7353,76.44,73,0,5.75
421,Yanliang,CN,2021-07-23 22:01:08,34.6592,109.2292,73.2,79,5,8.16
422,Bairiki,KI,2021-07-23 22:01:09,1.3292,172.9752,83.26,69,23,17.49
423,Natal,BR,2021-07-23 21:56:22,-5.795,-35.2094,77.65,78,75,12.66
424,Mackenzie,CA,2021-07-23 22:00:14,55.2999,-123.1698,67.41,41,100,11.1
425,Linxia,CN,2021-07-23 22:01:09,35.6003,103.2064,63.52,85,1,2.8
426,Roebourne,AU,2021-07-23 22:01:10,-20.7833,117.1333,68.52,40,6,11.65
427,Tupik,RU,2021-07-23 22:01:10,54.4253,119.9327,60.75,93,99,3.58
428,Bintulu,MY,2021-07-23 22:01:10,3.1667,113.0333,76.55,94,84,3.4
429,Carlyle,US,2021-07-23 22:00:13,38.6103,-89.3726,90.99,61,4,3.0
430,Pachino,IT,2021-07-23 22:01:11,36.7186,15.0907,79.59,64,0,9.8
431,Waingapu,ID,2021-07-23 22:01:11,-9.6567,120.2641,70.25,75,0,6.08
432,Yar-Sale,RU,2021-07-23 21:57:37,66.8333,70.8333,48.54,93,88,14.88
433,Maturin,VE,2021-07-23 22:01:12,9.75,-63.1767,81.0,78,100,6.49
434,Vila,PT,2021-07-23 21:59:15,42.0304,-8.1588,54.48,96,5,2.77
435,Vavuniya,LK,2021-07-23 22:01:12,8.7514,80.4971,78.37,79,99,10.13
436,Maningrida,AU,2021-07-23 22:01:12,-12.0667,134.2667,68.04,94,15,4.0
437,Atambua,ID,2021-07-23 21:57:39,-9.1061,124.8925,66.02,61,10,4.29
438,Lokomotivnyy,RU,2021-07-23 22:01:13,53.0118,60.5684,64.87,93,100,9.35
439,Rancho Palos Verdes,US,2021-07-23 21:56:23,33.7445,-118.387,98.22,78,17,5.99
440,Stornoway,GB,2021-07-23 22:01:13,58.2093,-6.3865,59.94,94,76,5.75
441,Saran,FR,2021-07-23 22:01:14,47.9501,1.876,77.02,61,0,10.36
442,Wanaka,NZ,2021-07-23 22:00:06,-44.7,169.15,34.11,99,7,1.01
443,Parainen,FI,2021-07-23 22:01:14,60.3067,22.301,57.15,71,18,11.32
444,Dicabisagan,PH,2021-07-23 22:01:15,17.0818,122.4157,82.36,75,100,5.44
445,Necochea,AR,2021-07-23 22:01:15,-38.5473,-58.7368,50.04,88,100,11.59
446,Matara,LK,2021-07-23 21:59:45,5.9485,80.5353,76.68,89,95,9.6
447,Aldan,RU,2021-07-23 22:01:15,58.6031,125.3894,60.76,99,100,3.87
448,Gao,ML,2021-07-23 22:01:16,16.6362,1.637,92.12,41,36,9.37
449,Pevek,RU,2021-07-23 22:01:16,69.7008,170.3133,37.69,96,100,2.82
450,Port Keats,AU,2021-07-23 22:01:16,-14.25,129.55,69.64,84,8,2.44
451,Charters Towers,AU,2021-07-23 22:01:17,-20.1,146.2667,63.41,47,7,10.31
452,Magan,ES,2021-07-23 22:01:17,39.9683,-3.931,83.62,26,0,12.3
453,San Pedro,PH,2021-07-23 22:01:17,14.35,121.0167,80.15,95,100,18.37
454,High Level,CA,2021-07-23 22:01:18,58.5169,-117.136,74.16,49,59,8.99
455,Cabedelo,BR,2021-07-23 21:59:36,-6.9811,-34.8339,77.67,85,14,15.75
456,Dharchula,IN,2021-07-23 22:01:18,29.85,80.5333,73.58,92,94,0.65
457,Sur,OM,2021-07-23 21:59:54,22.5667,59.5289,90.3,60,51,13.71
458,Flin Flon,CA,2021-07-23 22:01:19,54.7682,-101.865,70.29,43,93,18.5
459,Ayan,RU,2021-07-23 22:01:19,56.45,138.1667,58.28,94,100,12.82
460,Tandil,AR,2021-07-23 22:01:19,-37.3217,-59.1332,54.46,68,100,8.08
461,Champerico,GT,2021-07-23 22:01:20,14.3,-91.9167,90.36,71,27,9.13
462,Elverum,NO,2021-07-23 22:01:20,60.8819,11.5623,60.06,70,6,1.66
463,Mbini,GQ,2021-07-23 22:01:21,1.574,9.6134,76.42,82,99,9.04
464,Pocone,BR,2021-07-23 22:01:21,-16.2567,-56.6228,84.04,26,0,3.58
465,Cap Malheureux,MU,2021-07-23 22:01:21,-19.9842,57.6142,72.75,68,45,14.92
466,Palamos,ES,2021-07-23 22:01:22,41.8484,3.1291,80.31,75,63,7.14
467,Verkhoyansk,RU,2021-07-23 22:01:22,67.5447,133.385,67.95,43,99,2.98
468,Along,IN,2021-07-23 22:01:23,28.1667,94.7667,74.71,97,79,0.76
469,Amga,RU,2021-07-23 22:01:23,60.8953,131.9608,69.13,67,93,9.26
470,Fallon,US,2021-07-23 21:59:16,39.4735,-118.7774,98.46,12,4,2.04
471,Maragogi,BR,2021-07-23 22:01:24,-9.0122,-35.2225,74.35,77,20,10.47
472,Gazanjyk,TM,2021-07-23 22:01:24,39.2446,55.5154,87.53,47,0,8.48
473,Keningau,MY,2021-07-23 22:01:24,5.3378,116.1602,72.05,94,83,0.81
474,Karatau,KZ,2021-07-23 22:01:25,43.1667,70.4667,73.83,32,0,0.85
475,Hamilton,US,2021-07-23 21:57:03,39.1834,-84.5333,87.1,54,7,1.99
476,Moree,AU,2021-07-23 22:01:19,-29.4667,149.85,48.31,91,5,9.6
477,Ukiah,US,2021-07-23 22:01:26,39.1502,-123.2078,107.13,18,1,5.99
478,Sao Jose Da Coroa Grande,BR,2021-07-23 22:01:26,-8.8978,-35.1478,74.66,78,16,10.94
479,Sioux Lookout,CA,2021-07-23 22:01:26,50.1001,-91.917,92.35,34,80,9.33
480,Sangar,RU,2021-07-23 22:01:27,63.9242,127.4739,66.43,71,100,1.14
481,Roald,NO,2021-07-23 22:01:27,62.5833,6.1333,60.85,94,63,11.5
482,Yulara,AU,2021-07-23 22:01:27,-25.2406,130.9889,46.71,58,5,5.99
483,Bol,TD,2021-07-23 22:01:28,13.4586,14.7147,80.83,79,88,13.02
484,Kapit,MY,2021-07-23 22:01:28,2.0167,112.9333,73.69,97,96,0.49
485,Mkuranga,TZ,2021-07-23 22:01:28,-7.118,39.2078,69.66,80,51,7.02
486,Burnie,AU,2021-07-23 22:01:29,-41.0667,145.9167,52.92,87,100,16.44
487,Chapais,CA,2021-07-23 22:01:29,49.7834,-74.8492,76.14,30,70,5.7
488,Daru,PG,2021-07-23 22:01:30,-9.0763,143.2092,76.87,84,100,8.21
489,Nizhniy Baskunchak,RU,2021-07-23 22:01:30,48.2198,46.8311,76.6,45,98,9.51
490,Le Pradet,FR,2021-07-23 22:01:30,43.1066,6.0172,81.28,71,0,4.61
491,Vila Velha,BR,2021-07-23 22:01:31,-20.3297,-40.2925,68.92,63,0,3.44
492,Copiapo,CL,2021-07-23 21:59:48,-27.3667,-70.3333,51.49,51,96,1.36
493,Husavik,IS,2021-07-23 22:01:31,66.0449,-17.3389,58.3,83,78,2.59
494,Shingu,JP,2021-07-23 21:56:37,33.7333,135.9833,77.92,80,82,4.99
495,Bilibino,RU,2021-07-23 22:01:32,68.0546,166.4372,59.77,66,81,6.8
496,Saint Anthony,US,2021-07-23 22:01:32,45.0205,-93.218,91.33,51,90,13.8
497,Port Augusta,AU,2021-07-23 22:01:33,-32.5,137.7667,52.7,63,53,15.39
498,Axim,GH,2021-07-23 22:01:33,4.8699,-2.2405,74.95,82,90,6.76
499,Fairbanks,US,2021-07-23 22:01:33,64.8378,-147.7164,74.3,74,90,3.44
500,Mackay,AU,2021-07-23 21:57:58,-21.15,149.2,67.98,88,1,6.91
501,Saint-Francois,FR,2021-07-23 22:01:34,46.4154,3.9054,77.18,76,0,4.61
502,Capao Da Canoa,BR,2021-07-23 21:57:14,-29.7456,-50.0097,60.08,80,0,5.32
503,Kroya,ID,2021-07-23 22:01:34,-7.6331,109.2461,75.31,87,78,6.33
504,Rosario,AR,2021-07-23 22:00:13,-32.9468,-60.6393,72.84,53,73,3.2
505,Mount Vernon,US,2021-07-23 22:01:35,40.9126,-73.8371,84.36,53,68,3.0
506,Tucurui,BR,2021-07-23 22:01:35,-3.7661,-49.6725,79.43,52,8,2.3
507,Biak,ID,2021-07-23 22:01:24,-0.9131,122.8766,73.99,81,99,6.53
508,Turayf,SA,2021-07-23 22:01:36,31.6725,38.6637,77.99,48,0,14.43
509,Hofn,IS,2021-07-23 22:01:36,64.2539,-15.2082,53.38,98,100,5.55
510,Morondava,MG,2021-07-23 22:01:36,-20.2833,44.2833,70.03,66,41,19.53
511,Kushima,JP,2021-07-23 22:01:37,31.4583,131.2333,80.11,91,100,13.18
512,Yen Bai,VN,2021-07-23 22:01:37,21.7,104.8667,76.6,95,36,4.34
513,Tokur,RU,2021-07-23 22:01:37,53.1333,132.9,66.85,94,99,3.69
514,Santa Maria Del Oro,MX,2021-07-23 22:01:38,25.9333,-105.3667,83.01,33,49,4.92
515,General Pico,AR,2021-07-23 22:01:38,-35.6566,-63.7568,56.7,52,100,8.55
516,Aasiaat,GL,2021-07-23 22:01:38,68.7098,-52.8699,36.39,98,100,5.46
517,Juneau,US,2021-07-23 22:01:39,58.3019,-134.4197,57.22,97,100,1.01
518,Hurghada,EG,2021-07-23 22:00:16,27.2574,33.8129,85.5,32,0,15.75
519,Bucksport,US,2021-07-23 22:01:39,44.5737,-68.7956,74.7,60,65,3.0
520,Krutikha,RU,2021-07-23 22:01:40,53.9599,81.2093,64.62,81,97,6.22
521,Aksu,CN,2021-07-23 22:01:40,41.1231,80.2644,76.71,51,0,5.28
522,Kenai,US,2021-07-23 22:01:41,60.5544,-151.2583,60.03,86,100,0.89
523,Cloquet,US,2021-07-23 22:01:41,46.7216,-92.4594,89.35,61,1,8.05
524,Nikolayevskaya,RU,2021-07-23 22:01:41,47.6139,41.5023,66.27,49,33,8.46
525,Misratah,LY,2021-07-23 22:01:08,32.3754,15.0925,79.66,74,0,10.58
526,Severnoye,RU,2021-07-23 22:01:42,56.3491,78.3619,62.15,83,43,4.34
527,Katsuura,JP,2021-07-23 22:01:42,35.1333,140.3,84.11,80,0,2.59
528,Luwuk,ID,2021-07-23 22:01:43,-0.9516,122.7875,74.46,83,99,5.06
529,Irbeyskoye,RU,2021-07-23 22:01:43,55.6428,95.4522,62.26,67,57,10.83
530,Fort Nelson,CA,2021-07-23 22:00:13,58.8053,-122.7002,71.19,43,75,13.8
531,Moreno,BR,2021-07-23 22:01:43,-8.1186,-35.0922,72.55,73,40,6.91
532,Seoul,KR,2021-07-23 22:01:44,37.5683,126.9778,80.04,62,41,2.66
533,Sheregesh,RU,2021-07-23 22:01:44,52.9209,87.9869,58.35,98,95,1.77
534,Aquiraz,BR,2021-07-23 22:01:45,-3.9014,-38.3911,80.69,80,21,10.76
535,Tilichiki,RU,2021-07-23 22:01:45,60.4667,166.1,53.98,81,100,2.91
536,Matagami,CA,2021-07-23 22:01:45,49.7502,-77.6328,73.29,48,52,7.52
537,Takoradi,GH,2021-07-23 22:01:46,4.8845,-1.7554,74.68,83,80,7.29
538,Pljevlja,ME,2021-07-23 22:01:46,43.3333,19.3333,58.46,77,0,2.73
539,Shepsi,RU,2021-07-23 22:01:46,44.0361,39.1489,72.5,73,66,5.3
540,Mandurah,AU,2021-07-23 21:59:17,-32.55,115.7,55.17,65,98,16.91
